"variable_id","asset_block","year","value","unit","object_role","downstream_consumption_status","construction_stage","source_table","notes","chapter2_object_family","source_of_truth_role","source_of_truth_status","architecture_layer","registered_from_stage","downstream_stage_owner","transformation_applied"
"P_K_SFC_ME_2017_100","ME",1951,1.66204920723565,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1952,1.75164167021269,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1953,1.89487374369912,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1954,1.97837862872881,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1955,2.20645052513897,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1956,2.52481092686332,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1957,2.76646578559073,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1958,2.92915944180703,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1959,3.14490235778953,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1960,3.31711183671328,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1961,3.47387197431603,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1962,3.68728884522057,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1963,3.89492382466497,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1964,4.12167900285637,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1965,4.33471686694489,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1966,4.66579109862621,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1967,5.03555286166064,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1968,5.46754322156365,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1969,5.90662323377982,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1970,6.45177606178546,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1971,6.92884464603134,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1972,7.40321499541939,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1973,7.98874868830889,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1974,9.76980070965512,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1975,11.3959234238519,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1976,12.7426224526579,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1977,14.291156757353,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1978,16.0382162357921,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1979,18.2693885494454,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1980,21.3587275848104,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1981,23.9208649718923,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1982,25.8883549548797,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1983,27.2834660373431,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1984,28.8235459482314,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1985,30.6058906046278,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1986,32.701767587741,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1987,34.8660416807503,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1988,37.5139836648723,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1989,40.1218643421816,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1990,43.1312078558487,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1991,45.4156645533622,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1992,47.6907242254597,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1993,50.1355101970137,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1994,52.8223795046679,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1995,55.4884273153212,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1996,57.2334441544116,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1997,58.0870338479469,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1998,58.6550204045369,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",1999,59.5718904757276,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",2000,60.6952109582979,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",2001,61.2066231055583,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"P_K_SFC_ME_2017_100","ME",2002,61.7821584036625,"index_2017_100","SFC_IMPLICIT_BASELINE_PRICE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_sfc_implicit_price_indexes.csv","Locked SFC implicit baseline capital-price index.","capital_price","baseline_capital_price_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
