"variable_id","display_name","source_stage","source_file","sector_boundary","accounting_block","accounting_concept","nominal_or_real","source_status","constructibility_status","role","status","allowed_use","prohibited_use","notes"
"GOV_TRANS__HIGHWAYS_STREETS__net_stock_quantity_index","GOV_TRANS_highways_streets_net_stock_quantity_index","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","GOV_TRANS","frontier_context","highways_and_streets","varies","staged","parked_not_constructed","frontier_conditioning","PARKED_FRONTIER_CONTEXT","future frontier/context/conditioning analysis after explicit authorization","K_capacity; baseline capacity capital; productive accumulation capital","Parked by D07-0 boundary lock."
"GOV_TRANS__TRANSPORTATION_STRUCTURES__cfc_current_cost","GOV_TRANS_transportation_structures_cfc_current_cost","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","GOV_TRANS","frontier_context","transportation_structures","varies","staged","parked_not_constructed","frontier_conditioning","PARKED_FRONTIER_CONTEXT","future frontier/context/conditioning analysis after explicit authorization","K_capacity; baseline capacity capital; productive accumulation capital","Parked by D07-0 boundary lock."
"GOV_TRANS__TRANSPORTATION_STRUCTURES__gross_investment_current_cost","GOV_TRANS_transportation_structures_gross_investment_current_cost","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","GOV_TRANS","frontier_context","transportation_structures","varies","staged","parked_not_constructed","frontier_conditioning","PARKED_FRONTIER_CONTEXT","future frontier/context/conditioning analysis after explicit authorization","K_capacity; baseline capacity capital; productive accumulation capital","Parked by D07-0 boundary lock."
"GOV_TRANS__TRANSPORTATION_STRUCTURES__net_stock_current_cost","GOV_TRANS_transportation_structures_net_stock_current_cost","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","GOV_TRANS","frontier_context","transportation_structures","varies","staged","parked_not_constructed","frontier_conditioning","PARKED_FRONTIER_CONTEXT","future frontier/context/conditioning analysis after explicit authorization","K_capacity; baseline capacity capital; productive accumulation capital","Parked by D07-0 boundary lock."
"GOV_TRANS__TRANSPORTATION_STRUCTURES__net_stock_quantity_index","GOV_TRANS_transportation_structures_net_stock_quantity_index","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","GOV_TRANS","frontier_context","transportation_structures","varies","staged","parked_not_constructed","frontier_conditioning","PARKED_FRONTIER_CONTEXT","future frontier/context/conditioning analysis after explicit authorization","K_capacity; baseline capacity capital; productive accumulation capital","Parked by D07-0 boundary lock."
"NFC__IPP__cfc_current_cost","NFC_intellectual_property_products_cfc_current_cost","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","NFC","frontier_context","IPP","varies","staged","parked_not_constructed","frontier_conditioning","PARKED_FRONTIER_CONTEXT","future frontier/context/conditioning analysis after explicit authorization","K_capacity; baseline capacity capital; productive accumulation capital","Parked by D07-0 boundary lock."
"NFC__IPP__gross_investment_current_cost","NFC_intellectual_property_products_gross_investment_current_cost","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","NFC","frontier_context","IPP","varies","staged","parked_not_constructed","frontier_conditioning","PARKED_FRONTIER_CONTEXT","future frontier/context/conditioning analysis after explicit authorization","K_capacity; baseline capacity capital; productive accumulation capital","Parked by D07-0 boundary lock."
"NFC__IPP__gross_stock_current_cost","NFC_intellectual_property_products_gross_stock_current_cost","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","NFC","frontier_context","IPP","varies","not_available","parked_not_constructed","frontier_conditioning","PARKED_FRONTIER_CONTEXT","future frontier/context/conditioning analysis after explicit authorization","K_capacity; baseline capacity capital; productive accumulation capital","Parked by D07-0 boundary lock."
"NFC__IPP__net_stock_current_cost","NFC_intellectual_property_products_net_stock_current_cost","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","NFC","frontier_context","IPP","varies","staged","parked_not_constructed","frontier_conditioning","PARKED_FRONTIER_CONTEXT","future frontier/context/conditioning analysis after explicit authorization","K_capacity; baseline capacity capital; productive accumulation capital","Parked by D07-0 boundary lock."
"NFC__IPP__net_stock_quantity_index","NFC_intellectual_property_products_net_stock_quantity_index","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","NFC","frontier_context","IPP","varies","staged","parked_not_constructed","frontier_conditioning","PARKED_FRONTIER_CONTEXT","future frontier/context/conditioning analysis after explicit authorization","K_capacity; baseline capacity capital; productive accumulation capital","Parked by D07-0 boundary lock."
"NFC__IPP__retirements","NFC_intellectual_property_products_retirements","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","NFC","frontier_context","IPP","varies","not_available","parked_not_constructed","frontier_conditioning","PARKED_FRONTIER_CONTEXT","future frontier/context/conditioning analysis after explicit authorization","K_capacity; baseline capacity capital; productive accumulation capital","Parked by D07-0 boundary lock."
"NFC__IPP__revaluation_holding_gains","NFC_intellectual_property_products_revaluation_holding_gains","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","NFC","frontier_context","IPP","varies","not_available","parked_not_constructed","frontier_conditioning","PARKED_FRONTIER_CONTEXT","future frontier/context/conditioning analysis after explicit authorization","K_capacity; baseline capacity capital; productive accumulation capital","Parked by D07-0 boundary lock."
"RESIDENTIAL_CAPITAL_MENU","Residential capital menu","US_BEA_PROVIDER_MENU","data/external/us_bea_provider/us_bea_variable_menu_locked.csv","AGGREGATE_REFERENCE","frontier_context","residential_exclusion_diagnostic","varies","present","parked_not_constructed","diagnostic","DIAGNOSTIC_ONLY","exclusion diagnostic only","K_capacity; baseline capacity capital; productive accumulation capital","Residential capital remains exclusion-diagnostic only."
"D01_gpim_core_capital_panel","D01 GPIM core capital panel","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","early GPIM repair output","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","SUPERSEDED_FOR_BASELINE","audit/provenance","baseline capacity-capital consumption","Historical output is preserved; not deleted."
"D01_gpim_gross_survival_panel","D01 GPIM gross survival panel","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","early GPIM survival output","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","SUPERSEDED_FOR_BASELINE","audit/provenance","baseline capacity-capital consumption","No survival rules are reopened."
"D02_initialization_sensitivity","D02 initialization sensitivity outputs","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","initialization diagnostic","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","DIAGNOSTIC_ONLY","audit/provenance","baseline object selection","No initialization rules are reopened."
"D03_S29C_price_deflator_outputs","D03 S29C price/deflator outputs","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","price-deflator audit","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","SUPERSEDED_FOR_BASELINE","audit/provenance","baseline pKN replacement","No pKN revision is made."
"D04_S12DB_source_price_seed_outputs","D04 S12D_B source price and seed audit","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","source price seed audit","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","SUPERSEDED_FOR_BASELINE","audit/provenance","baseline pKN replacement","No seed rule is reopened."
"S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B GPIM baseline construction","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","older GPIM baseline","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","SUPERSEDED_FOR_BASELINE","audit/provenance","baseline capacity-capital consumption","Preserved only for provenance."
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","S29D asset-specific GPIM stock construction","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","older asset GPIM stock output","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","SUPERSEDED_FOR_BASELINE","audit/provenance","baseline capacity-capital consumption","Preserved only for provenance."
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION","S29E core capital aggregation","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","older aggregation","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","SUPERSEDED_FOR_BASELINE","audit/provenance","baseline capacity-capital consumption","D07-0 authorizes only ME + NRC."
"S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","S29F total-capital analytical transformations","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","model transformation panel","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","PARKED_TRANSFORMATION","future transformation pass","D07 level/accounting panel consumption","Logs, growth rates, intensities, and transformed panels remain parked."
"S29K_TOTAL_CAPITAL_INTERFACE_CONSUMPTION_INTAKE","S29K total-capital interface","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","total-capital consumer handoff","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","SUPERSEDED_FOR_BASELINE","audit/provenance","baseline capacity-capital consumption","Total capital is not baseline-authorized."
"K_total","Total capital object","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","total capital","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","BLOCKED_BOUNDARY_CONFLICT","none for baseline; audit only if present","baseline capacity capital","Explicitly blocked by D07-0."
"K_real_total","Real total capital object","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","real total capital","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","BLOCKED_BOUNDARY_CONFLICT","none for baseline; audit only if present","baseline capacity capital","Explicitly blocked by D07-0."
"K_current_total","Current-cost total capital object","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","current-cost total capital","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","BLOCKED_BOUNDARY_CONFLICT","none for baseline; audit only if present","baseline capacity capital","Explicitly blocked by D07-0."
"pKN_total","Total-capital pKN object","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","total capital valuation","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","BLOCKED_BOUNDARY_CONFLICT","audit only if present","baseline pKN support","Explicitly blocked by D07-0."
"IPP_baseline","IPP baseline capital candidate","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","frontier/capital candidate","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","PARKED_FRONTIER_CONTEXT","future frontier/context pass","baseline capacity capital","IPP is not capacity-building accumulation capital in D07-0."
"residential_baseline","Residential capital baseline candidate","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","residential capital candidate","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","DIAGNOSTIC_ONLY","audit/exclusion diagnostic","baseline capacity capital","Residential is not baseline capacity capital."
"government_transportation_baseline","Government transportation capital baseline candidate","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","government transportation candidate","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","PARKED_FRONTIER_CONTEXT","future frontier/context pass","baseline capacity capital","Government transportation is not baseline capacity capital."
"q_omega_indexes","q_omega accumulated indexes","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","transformation_parked","distribution transformation","varies","preserved","not_authorized_for_D07_0","diagnostic","PARKED_TRANSFORMATION","future transformation/model pass","D07 level/accounting panel consumption","No q_omega index is constructed or consumed."
"logs_and_growth_rates","Logs, growth rates, first differences","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","transformation_parked","transformation","varies","preserved","not_authorized_for_D07_0","diagnostic","PARKED_TRANSFORMATION","future transformation/model pass","D07 level/accounting panel consumption","Includes log-levels such as y_real_nfc_gva_baseline."
"periodized_model_variants","Periodized model variants","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","model specification","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","PARKED_TRANSFORMATION","future model pass","D07 level/accounting panel consumption","No periodized regression-ready variables are authorized."
"stationarity_integration_classifications","Stationarity and integration classifications","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","transformation_parked","econometric classification","varies","preserved","not_authorized_for_D07_0","diagnostic","PARKED_TRANSFORMATION","future econometric pass","D07 level/accounting panel consumption","No I(1) or cointegration-ready panel is built."
"Shaikh_adjusted_corporate_surplus_objects","Shaikh-style adjusted corporate surplus objects","prior_stage_or_metadata","see supersession ledger","UNKNOWN_REVIEW_REQUIRED","superseded_prior_object","adjusted corporate surplus","varies","preserved","not_authorized_for_D07_0","superseded_for_baseline","CANDIDATE_ONLY_REQUIRES_CROSSWALK","future semantic-crosswalk pass","baseline productive surplus","Shaikh appendix is operational guide, not binding replication target."
